Date,Adj Close,Close,High,Low,Open,Volume,Company
2024-03-21 00:00:00+00:00,170.7521514892578,171.3699951171875,177.49000549316406,170.83999633789062,177.0500030517578,106181300,Apple
2024-03-22 00:00:00+00:00,171.65887451171875,172.27999877929688,173.0500030517578,170.05999755859375,171.75999450683594,71106600,Apple
2024-03-25 00:00:00+00:00,170.23403930664062,170.85000610351562,171.94000244140625,169.4499969482422,170.57000732421875,54288300,Apple
2024-03-26 00:00:00+00:00,169.09814453125,169.7100067138672,171.4199981689453,169.5800018310547,170.0,57388400,Apple
2024-03-27 00:00:00+00:00,172.68516540527344,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300,Apple
2024-03-28 00:00:00+00:00,170.86175537109375,171.47999572753906,172.22999572753906,170.50999450683594,171.75,65672700,Apple
2024-04-01 00:00:00+00:00,169.41697692871094,170.02999877929688,171.25,169.47999572753906,171.19000244140625,46240500,Apple
2024-04-02 00:00:00+00:00,168.23126220703125,168.83999633789062,169.33999633789062,168.22999572753906,169.0800018310547,49329500,Apple
2024-04-03 00:00:00+00:00,169.03834533691406,169.64999389648438,170.67999267578125,168.5800018310547,168.7899932861328,47691700,Apple
2024-04-04 00:00:00+00:00,168.2113494873047,168.82000732421875,171.9199981689453,168.82000732421875,170.2899932861328,53704400,Apple
2024-04-05 00:00:00+00:00,168.96861267089844,169.5800018310547,170.38999938964844,168.9499969482422,169.58999633789062,42055200,Apple
2024-04-08 00:00:00+00:00,167.84268188476562,168.4499969482422,169.1999969482422,168.24000549316406,169.02999877929688,37425500,Apple
2024-04-09 00:00:00+00:00,169.0582733154297,169.6699981689453,170.0800018310547,168.35000610351562,168.6999969482422,42451200,Apple
2024-04-10 00:00:00+00:00,167.1750946044922,167.77999877929688,169.08999633789062,167.11000061035156,168.8000030517578,49709300,Apple
2024-04-11 00:00:00+00:00,174.40892028808594,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300,Apple
2024-04-12 00:00:00+00:00,175.91348266601562,176.5500030517578,178.36000061035156,174.2100067138672,174.25999450683594,101593300,Apple
2024-04-15 00:00:00+00:00,172.0673828125,172.69000244140625,176.6300048828125,172.5,175.36000061035156,73531800,Apple
2024-04-16 00:00:00+00:00,168.7693328857422,169.3800048828125,173.75999450683594,168.27000427246094,171.75,73711200,Apple
2024-04-17 00:00:00+00:00,167.39430236816406,168.0,170.64999389648438,168.0,169.61000061035156,50901200,Apple
2024-04-18 00:00:00+00:00,166.43775939941406,167.0399932861328,168.63999938964844,166.5500030517578,168.02999877929688,43122900,Apple
2024-04-19 00:00:00+00:00,164.40512084960938,165.0,166.39999389648438,164.0800018310547,166.2100067138672,67772100,Apple
2024-04-22 00:00:00+00:00,165.24208068847656,165.83999633789062,167.25999450683594,164.77000427246094,165.52000427246094,48116400,Apple
2024-04-23 00:00:00+00:00,166.2982635498047,166.89999389648438,167.0500030517578,164.9199981689453,165.35000610351562,49537800,Apple
2024-04-24 00:00:00+00:00,168.41062927246094,169.02000427246094,169.3000030517578,166.2100067138672,166.5399932861328,48251800,Apple
2024-04-25 00:00:00+00:00,169.27749633789062,169.88999938964844,170.61000061035156,168.14999389648438,169.52999877929688,50558300,Apple
2024-04-26 00:00:00+00:00,168.6896209716797,169.3000030517578,171.33999633789062,169.17999267578125,169.8800048828125,44838400,Apple
2024-04-29 00:00:00+00:00,172.8744659423828,173.5,176.02999877929688,173.10000610351562,173.3699951171875,68169400,Apple
2024-04-30 00:00:00+00:00,169.71591186523438,170.3300018310547,174.99000549316406,170.0,173.3300018310547,65934800,Apple
2024-05-01 00:00:00+00:00,168.6896209716797,169.3000030517578,172.7100067138672,169.11000061035156,169.5800018310547,50383100,Apple
2024-05-02 00:00:00+00:00,172.4061737060547,173.02999877929688,173.4199981689453,170.88999938964844,172.50999450683594,94214900,Apple
2024-05-03 00:00:00+00:00,182.71884155273438,183.3800048828125,187.0,182.66000366210938,186.64999389648438,163224100,Apple
2024-05-06 00:00:00+00:00,181.0548858642578,181.7100067138672,184.1999969482422,180.4199981689453,182.35000610351562,78569700,Apple
2024-05-07 00:00:00+00:00,181.7423858642578,182.39999389648438,184.89999389648438,181.32000732421875,183.4499969482422,77305800,Apple
2024-05-08 00:00:00+00:00,182.08116149902344,182.74000549316406,183.07000732421875,181.4499969482422,182.85000610351562,45057100,Apple
2024-05-09 00:00:00+00:00,183.9045867919922,184.57000732421875,184.66000366210938,182.11000061035156,182.55999755859375,48983000,Apple
2024-05-10 00:00:00+00:00,182.63743591308594,183.0500030517578,185.08999633789062,182.1300048828125,184.89999389648438,50759500,Apple
2024-05-13 00:00:00+00:00,185.86013793945312,186.27999877929688,187.10000610351562,184.6199951171875,185.44000244140625,72044800,Apple
2024-05-14 00:00:00+00:00,187.00755310058594,187.42999267578125,188.3000030517578,186.2899932861328,187.50999450683594,52393600,Apple
2024-05-15 00:00:00+00:00,189.2924041748047,189.72000122070312,190.64999389648438,187.3699951171875,187.91000366210938,70400000,Apple
2024-05-16 00:00:00+00:00,189.41212463378906,189.83999633789062,191.10000610351562,189.66000366210938,190.47000122070312,52845200,Apple
2024-05-17 00:00:00+00:00,189.44204711914062,189.8699951171875,190.80999755859375,189.17999267578125,189.50999450683594,41282900,Apple
2024-05-20 00:00:00+00:00,190.6094207763672,191.0399932861328,191.9199981689453,189.00999450683594,189.3300018310547,44361300,Apple
2024-05-21 00:00:00+00:00,191.91647338867188,192.35000610351562,192.72999572753906,190.9199981689453,191.08999633789062,42309400,Apple
2024-05-22 00:00:00+00:00,190.4697265625,190.89999389648438,192.82000732421875,190.27000427246094,192.27000427246094,34648500,Apple
2024-05-23 00:00:00+00:00,186.45880126953125,186.8800048828125,191.0,186.6300048828125,190.97999572753906,51005900,Apple
2024-05-24 00:00:00+00:00,189.5518035888672,189.97999572753906,190.5800018310547,188.0399932861328,188.82000732421875,36294600,Apple
2024-05-28 00:00:00+00:00,189.56178283691406,189.99000549316406,193.0,189.10000610351562,191.50999450683594,52280100,Apple
2024-05-29 00:00:00+00:00,189.86111450195312,190.2899932861328,192.25,189.50999450683594,189.61000061035156,53068000,Apple
2024-05-30 00:00:00+00:00,190.85885620117188,191.2899932861328,192.17999267578125,190.6300048828125,190.75999450683594,49947900,Apple
2024-05-31 00:00:00+00:00,191.81668090820312,192.25,192.57000732421875,189.91000366210938,191.44000244140625,75158300,Apple
2024-06-03 00:00:00+00:00,193.59268188476562,194.02999877929688,194.99000549316406,192.52000427246094,192.89999389648438,50080500,Apple
2024-06-04 00:00:00+00:00,193.91195678710938,194.35000610351562,195.32000732421875,193.02999877929688,194.63999938964844,47471400,Apple
2024-06-05 00:00:00+00:00,195.42852783203125,195.8699951171875,196.89999389648438,194.8699951171875,195.39999389648438,54156800,Apple
2024-06-06 00:00:00+00:00,194.0416717529297,194.47999572753906,196.5,194.1699981689453,195.69000244140625,41181800,Apple
2024-06-07 00:00:00+00:00,196.44622802734375,196.88999938964844,196.94000244140625,194.13999938964844,194.64999389648438,53103900,Apple
2024-06-10 00:00:00+00:00,192.68472290039062,193.1199951171875,197.3000030517578,192.14999389648438,196.89999389648438,97262100,Apple
2024-06-11 00:00:00+00:00,206.68310546875,207.14999389648438,207.16000366210938,193.6300048828125,193.64999389648438,172373300,Apple
2024-06-12 00:00:00+00:00,212.58978271484375,213.07000732421875,220.1999969482422,206.89999389648438,207.3699951171875,198134300,Apple
2024-06-13 00:00:00+00:00,213.75714111328125,214.24000549316406,216.75,211.60000610351562,214.74000549316406,97862700,Apple
2024-06-14 00:00:00+00:00,212.01107788085938,212.49000549316406,215.1699981689453,211.3000030517578,213.85000610351562,70122700,Apple
2024-06-17 00:00:00+00:00,216.18165588378906,216.6699981689453,218.9499969482422,212.72000122070312,213.3699951171875,93728300,Apple
2024-06-18 00:00:00+00:00,213.8070068359375,214.2899932861328,218.6300048828125,213.0,217.58999633789062,79943300,Apple
2024-06-20 00:00:00+00:00,209.2073974609375,209.67999267578125,214.24000549316406,208.85000610351562,213.92999267578125,86172500,Apple
2024-06-21 00:00:00+00:00,207.02235412597656,207.49000549316406,211.88999938964844,207.11000061035156,210.38999938964844,246421400,Apple
2024-06-24 00:00:00+00:00,207.67088317871094,208.13999938964844,212.6999969482422,206.58999633789062,207.72000122070312,80727000,Apple
2024-06-25 00:00:00+00:00,208.59878540039062,209.07000732421875,211.3800048828125,208.61000061035156,209.14999389648438,56713900,Apple
2024-06-26 00:00:00+00:00,212.7693634033203,213.25,214.86000061035156,210.63999938964844,211.5,66213200,Apple
2024-06-27 00:00:00+00:00,213.61746215820312,214.10000610351562,215.74000549316406,212.35000610351562,214.69000244140625,49772700,Apple
2024-06-28 00:00:00+00:00,210.14527893066406,210.6199951171875,216.07000732421875,210.3000030517578,215.77000427246094,82542700,Apple
2024-07-01 00:00:00+00:00,216.261474609375,216.75,217.50999450683594,211.9199981689453,212.08999633789062,60402900,Apple
2024-07-02 00:00:00+00:00,219.77354431152344,220.27000427246094,220.3800048828125,215.10000610351562,216.14999389648438,58046200,Apple
2024-07-03 00:00:00+00:00,221.0506591796875,221.5500030517578,221.5500030517578,219.02999877929688,220.0,37369800,Apple
2024-07-05 00:00:00+00:00,225.82984924316406,226.33999633789062,226.4499969482422,221.64999389648438,221.64999389648438,60412400,Apple
2024-07-08 00:00:00+00:00,227.30653381347656,227.82000732421875,227.85000610351562,223.25,227.08999633789062,59085900,Apple
2024-07-09 00:00:00+00:00,228.16458129882812,228.67999267578125,229.39999389648438,226.3699951171875,227.92999267578125,48076100,Apple
2024-07-10 00:00:00+00:00,232.45489501953125,232.97999572753906,233.0800018310547,229.25,229.3000030517578,62627700,Apple
2024-07-11 00:00:00+00:00,227.05709838867188,227.57000732421875,232.38999938964844,225.77000427246094,231.38999938964844,64710600,Apple
2024-07-12 00:00:00+00:00,230.0203857421875,230.5399932861328,232.63999938964844,228.67999267578125,228.9199981689453,53046500,Apple
2024-07-15 00:00:00+00:00,233.87168884277344,234.39999389648438,237.22999572753906,233.08999633789062,236.47999572753906,62631300,Apple
2024-07-16 00:00:00+00:00,234.29074096679688,234.82000732421875,236.27000427246094,232.3300018310547,235.0,43234300,Apple
2024-07-17 00:00:00+00:00,228.3641357421875,228.8800048828125,231.4600067138672,226.63999938964844,229.4499969482422,57345900,Apple
2024-07-18 00:00:00+00:00,223.6747283935547,224.17999267578125,230.44000244140625,222.27000427246094,230.27999877929688,66034600,Apple
2024-07-19 00:00:00+00:00,223.80442810058594,224.30999755859375,226.8000030517578,223.27999877929688,224.82000732421875,49151500,Apple
2024-07-22 00:00:00+00:00,223.45523071289062,223.9600067138672,227.77999877929688,223.08999633789062,227.00999450683594,48201800,Apple
2024-07-23 00:00:00+00:00,224.5028533935547,225.00999450683594,226.94000244140625,222.67999267578125,224.3699951171875,39960300,Apple
2024-07-24 00:00:00+00:00,218.0474395751953,218.5399932861328,224.8000030517578,217.1300048828125,224.0,61777600,Apple
2024-07-25 00:00:00+00:00,216.99981689453125,217.49000549316406,220.85000610351562,214.6199951171875,218.92999267578125,51391200,Apple
2024-07-26 00:00:00+00:00,217.46875,217.9600067138672,219.49000549316406,216.00999450683594,218.6999969482422,41601300,Apple
2024-07-29 00:00:00+00:00,217.7481231689453,218.24000549316406,219.3000030517578,215.75,216.9600067138672,36311800,Apple
2024-07-30 00:00:00+00:00,218.30685424804688,218.8000030517578,220.3300018310547,216.1199951171875,219.19000244140625,41643800,Apple
2024-01-02 00:00:00+00:00,368.8540954589844,370.8699951171875,375.8999938964844,366.7699890136719,373.8599853515625,25258600,Microsoft
2024-01-03 00:00:00+00:00,368.5855712890625,370.6000061035156,373.260009765625,368.510009765625,369.010009765625,23083500,Microsoft
2024-01-04 00:00:00+00:00,365.94000244140625,367.94000244140625,373.1000061035156,367.1700134277344,370.6700134277344,20901500,Microsoft
2024-01-05 00:00:00+00:00,365.7510681152344,367.75,372.05999755859375,366.5,368.9700012207031,20987000,Microsoft
2024-01-08 00:00:00+00:00,372.6533508300781,374.69000244140625,375.20001220703125,369.010009765625,369.29998779296875,23134000,Microsoft
2024-01-09 00:00:00+00:00,373.74737548828125,375.7900085449219,375.989990234375,371.19000244140625,372.010009765625,20830000,Microsoft
2024-01-10 00:00:00+00:00,380.68939208984375,382.7699890136719,384.1700134277344,376.32000732421875,376.3699951171875,25514200,Microsoft
2024-01-11 00:00:00+00:00,382.539306640625,384.6300048828125,390.67999267578125,380.3800048828125,386.0,27850800,Microsoft
2024-01-12 00:00:00+00:00,386.3584289550781,388.4700012207031,388.67999267578125,384.6499938964844,385.489990234375,21645700,Microsoft
2024-01-16 00:00:00+00:00,388.14862060546875,390.2699890136719,394.0299987792969,387.6199951171875,393.6600036621094,27202300,Microsoft
2024-01-17 00:00:00+00:00,387.35296630859375,389.4700012207031,390.1099853515625,384.80999755859375,387.9800109863281,22234100,Microsoft
2024-01-18 00:00:00+00:00,391.72906494140625,393.8699951171875,393.989990234375,390.1199951171875,391.7200012207031,23392100,Microsoft
2024-01-19 00:00:00+00:00,396.5030212402344,398.6700134277344,398.6700134277344,393.5,395.760009765625,29272000,Microsoft
2024-01-22 00:00:00+00:00,394.354736328125,396.510009765625,400.6199951171875,393.5899963378906,400.0199890136719,27016900,Microsoft
2024-01-23 00:00:00+00:00,396.7317199707031,398.8999938964844,399.3800048828125,393.92999267578125,395.75,20525900,Microsoft
2024-01-24 00:00:00+00:00,400.3718566894531,402.55999755859375,405.6300048828125,400.45001220703125,401.5400085449219,24867000,Microsoft
2024-01-25 00:00:00+00:00,402.6693115234375,404.8699951171875,407.010009765625,402.5299987792969,404.32000732421875,21021200,Microsoft
2024-01-26 00:00:00+00:00,401.7344055175781,403.92999267578125,406.1700134277344,402.42999267578125,404.3699951171875,17803300,Microsoft
2024-01-29 00:00:00+00:00,407.492919921875,409.7200012207031,409.9800109863281,404.3299865722656,406.05999755859375,24510200,Microsoft
2024-01-30 00:00:00+00:00,406.3690490722656,408.5899963378906,413.04998779296875,406.45001220703125,412.260009765625,33477600,Microsoft
2024-01-31 00:00:00+00:00,395.4189147949219,397.5799865722656,415.32000732421875,397.2099914550781,406.9599914550781,47871100,Microsoft
2024-02-01 00:00:00+00:00,401.5852355957031,403.7799987792969,408.0,401.79998779296875,401.8299865722656,30657700,Microsoft
2024-02-02 00:00:00+00:00,408.98480224609375,411.2200012207031,412.6499938964844,403.55999755859375,403.80999755859375,28245000,Microsoft
2024-02-05 00:00:00+00:00,403.445068359375,405.6499938964844,411.1600036621094,403.989990234375,409.8999938964844,25352300,Microsoft
2024-02-06 00:00:00+00:00,403.285888671875,405.489990234375,407.9700012207031,402.9100036621094,405.8800048828125,18382600,Microsoft
2024-02-07 00:00:00+00:00,411.79937744140625,414.04998779296875,414.29998779296875,407.3999938964844,407.44000244140625,22340500,Microsoft
2024-02-08 00:00:00+00:00,411.8590393066406,414.1099853515625,415.55999755859375,412.5299987792969,414.04998779296875,21225300,Microsoft
2024-02-09 00:00:00+00:00,418.2640380859375,420.54998779296875,420.82000732421875,415.0899963378906,415.25,22032800,Microsoft
2024-02-12 00:00:00+00:00,413.0028381347656,415.260009765625,420.739990234375,414.75,420.55999755859375,21202900,Microsoft
2024-02-13 00:00:00+00:00,404.1114196777344,406.32000732421875,410.07000732421875,403.3900146484375,404.94000244140625,27824900,Microsoft
2024-02-14 00:00:00+00:00,408.0173034667969,409.489990234375,409.8399963378906,404.57000732421875,408.07000732421875,20401200,Microsoft
2024-02-15 00:00:00+00:00,405.09783935546875,406.55999755859375,409.1300048828125,404.2900085449219,408.1400146484375,21825500,Microsoft
2024-02-16 00:00:00+00:00,402.6068420410156,404.05999755859375,408.2900085449219,403.44000244140625,407.9599914550781,22281100,Microsoft
2024-02-20 00:00:00+00:00,401.3414001464844,402.7900085449219,404.489990234375,398.010009765625,403.239990234375,24307900,Microsoft
2024-02-21 00:00:00+00:00,400.73358154296875,402.17999267578125,402.2900085449219,397.2200012207031,400.1700134277344,18631100,Microsoft
2024-02-22 00:00:00+00:00,410.1695251464844,411.6499938964844,412.8299865722656,408.57000732421875,410.19000244140625,27009900,Microsoft
2024-02-23 00:00:00+00:00,408.8642578125,410.3399963378906,415.8599853515625,408.9700012207031,415.6700134277344,16295900,Microsoft
2024-02-26 00:00:00+00:00,406.0743408203125,407.5400085449219,412.1600036621094,407.3599853515625,411.4599914550781,16193500,Microsoft
2024-02-27 00:00:00+00:00,406.0145263671875,407.4800109863281,408.32000732421875,403.8500061035156,407.989990234375,14835800,Microsoft
2024-02-28 00:00:00+00:00,406.253662109375,407.7200012207031,409.29998779296875,405.32000732421875,408.17999267578125,13183100,Microsoft
2024-02-29 00:00:00+00:00,412.15240478515625,413.6400146484375,414.20001220703125,405.9200134277344,408.6400146484375,31947300,Microsoft
2024-03-01 00:00:00+00:00,414.00567626953125,415.5,415.8699951171875,410.8800048828125,411.2699890136719,17800300,Microsoft
2024-03-04 00:00:00+00:00,413.42779541015625,414.9200134277344,417.3500061035156,412.32000732421875,413.44000244140625,17596000,Microsoft
2024-03-05 00:00:00+00:00,401.2018737792969,402.6499938964844,414.25,400.6400146484375,413.9599914550781,26919200,Microsoft
2024-03-06 00:00:00+00:00,400.6438903808594,402.0899963378906,405.1600036621094,398.3900146484375,402.9700012207031,22344100,Microsoft
2024-03-07 00:00:00+00:00,407.6686096191406,409.1400146484375,409.7799987792969,402.239990234375,406.1199951171875,18718500,Microsoft
2024-03-08 00:00:00+00:00,404.7590637207031,406.2200012207031,410.4200134277344,404.3299865722656,407.9599914550781,17971700,Microsoft
2024-03-11 00:00:00+00:00,403.0651550292969,404.5199890136719,405.67999267578125,401.260009765625,403.760009765625,16120800,Microsoft
2024-03-12 00:00:00+00:00,413.7864685058594,415.2799987792969,415.57000732421875,406.7900085449219,407.6199951171875,22457000,Microsoft
2024-03-13 00:00:00+00:00,413.6071472167969,415.1000061035156,418.17999267578125,411.45001220703125,418.1000061035156,17115900,Microsoft
2024-03-14 00:00:00+00:00,423.69073486328125,425.2200012207031,427.82000732421875,417.989990234375,420.239990234375,34157300,Microsoft
2024-03-15 00:00:00+00:00,414.9223937988281,416.4200134277344,422.6000061035156,412.7900085449219,419.2900085449219,45049800,Microsoft
2024-03-18 00:00:00+00:00,415.81915283203125,417.32000732421875,420.7300109863281,413.7799987792969,414.25,20106000,Microsoft
2024-03-19 00:00:00+00:00,419.8944396972656,421.4100036621094,421.6700134277344,415.54998779296875,417.8299865722656,19837900,Microsoft
2024-03-20 00:00:00+00:00,423.7007141113281,425.2300109863281,425.9599914550781,420.6600036621094,422.0,17860100,Microsoft
2024-03-21 00:00:00+00:00,427.8258056640625,429.3699951171875,430.82000732421875,427.1600036621094,429.8299865722656,21296200,Microsoft
2024-03-22 00:00:00+00:00,427.19805908203125,428.739990234375,429.8599853515625,426.07000732421875,429.70001220703125,17636500,Microsoft
2024-03-25 00:00:00+00:00,421.3392028808594,422.8599853515625,427.4100036621094,421.6099853515625,425.239990234375,18060500,Microsoft
2024-03-26 00:00:00+00:00,420.133544921875,421.6499938964844,425.989990234375,421.3500061035156,425.6099853515625,16725600,Microsoft
2024-03-27 00:00:00+00:00,419.9143371582031,421.42999267578125,424.45001220703125,419.010009765625,424.44000244140625,16705000,Microsoft
2024-03-28 00:00:00+00:00,419.2069091796875,420.7200012207031,421.8699951171875,419.1199951171875,420.9599914550781,21871200,Microsoft
2024-04-01 00:00:00+00:00,423.0430908203125,424.57000732421875,427.8900146484375,422.2200012207031,423.95001220703125,16316000,Microsoft
2024-04-02 00:00:00+00:00,419.9243469238281,421.44000244140625,422.3800048828125,417.8399963378906,420.1099853515625,17912000,Microsoft
2024-04-03 00:00:00+00:00,418.9378967285156,420.45001220703125,423.260009765625,419.0899963378906,419.7300109863281,16502300,Microsoft
2024-04-04 00:00:00+00:00,416.37713623046875,417.8800048828125,428.6700134277344,417.57000732421875,424.989990234375,19370900,Microsoft
2024-04-05 00:00:00+00:00,423.9896545410156,425.5199890136719,426.510009765625,418.32000732421875,420.010009765625,16544300,Microsoft
2024-04-08 00:00:00+00:00,423.06298828125,424.5899963378906,427.2799987792969,423.29998779296875,425.1700134277344,14272400,Microsoft
2024-04-09 00:00:00+00:00,424.7469177246094,426.2799987792969,427.739990234375,421.6199951171875,426.44000244140625,12512300,Microsoft
2024-04-10 00:00:00+00:00,421.73779296875,423.260009765625,424.0299987792969,419.70001220703125,422.19000244140625,16216600,Microsoft
2024-04-11 00:00:00+00:00,426.3909912109375,427.92999267578125,429.3699951171875,422.3599853515625,425.82000732421875,17966400,Microsoft
2024-04-12 00:00:00+00:00,420.3826904296875,421.8999938964844,425.17999267578125,419.7699890136719,424.04998779296875,19232100,Microsoft
